UserID,Video,Main_Category_list
13,1,"[['Popular Science', 'Education and Campus'], ['Outfit Recommendations', 'Landscape Photography', 'Short Skits', 'Food'], ['Workplace/Interpersonal Relationships', 'Landscape Photography'], ['Product Review', 'Social and Political News', 'Landscape Photography', 'Landscape Photography', 'Skill Sharing', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Life Sharing', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News'], ['Outfit Recommendations', 'Education and Campus', 'Outfit Recommendations', 'Art Creation', 'Skill Sharing', 'Landscape Photography'], ['Popular Science', 'Outfit Recommendations', 'Outfit Recommendations'], ['Outfit Recommendations', 'Popular Science', 'Outfit Recommendations', 'Landscape Photography'], ['Outfit Recommendations', 'Outfit Recommendations', 'Food', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News'], ['Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Product Review', 'Dance', 'Product Guide'], ['Social and Political News', 'Appearance', 'Short Skits', 'Satirical Parody'], ['Outfit Recommendations', 'Social and Political News', 'Technology', 'Appearance'], ['Product Guide', 'Product Guide', 'Outfit Recommendations', 'Product Guide', 'Product Guide', 'Technology', 'Technology', 'Product Guide', 'Product Review', 'Product Review', 'Product Guide', 'Others', 'Product Guide', 'Product Guide', 'Product Review', 'Social and Political News', 'Outfit Recommendations', 'Product Guide', 'Product Review', 'Outfit Recommendations', 'Product Guide', 'News and Current Events', 'Technology', 'Product Guide', 'Product Guide', 'Popular Science', 'Product Guide', 'Vlog/Insights Sharing', 'Technology', 'Social and Political News', 'Educational/Informational', 'Product Review', 'Advertising', 'Product Review', 'Product Guide'], ['Landscape Photography', 'Social and Political News', 'Technology', 'Cute Pets'], ['Technology', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Appearance'], ['Product Review', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Technology', 'Technology', 'Vlog/Insights Sharing'], ['Popular Science', 'Satirical Parody'], ['Outfit Recommendations', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations'], ['Technology']]"
13,2,"[['Outfit Recommendations', 'Product Review', 'Popular Science', 'Outfit Recommendations'], ['Education and Campus', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Satirical Parody'], ['Social and Political News', 'Social and Political News', 'Social and Political News'], ['Social and Political News', 'Social and Political News', 'Social and Political News'], ['Social and Political News', 'Appearance', 'Social and Political News'], ['Product Review', 'Outfit Recommendations', 'Social and Political News'], ['Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations'], ['Product Review', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Others'], ['Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations'], ['Appearance', 'Outfit Recommendations', 'Appearance'], ['Outfit Recommendations', 'Advertising'], ['Social and Political News', 'Educational/Informational', 'Outfit Recommendations', 'Education and Campus', 'Skill Sharing', 'Outfit Recommendations', 'Street Interviews', 'Finance'], ['Celebrity Entertainment', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Dance', 'Outfit Recommendations', 'Outfit Recommendations'], ['Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Life Sharing', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Outfit Recommendations', 'Appearance', 'Social and Political News', 'Appearance', 'Life Sharing', 'Social and Political News', 'Social and Political News', 'Educational/Informational', 'Satirical Parody', 'Life Sharing'], ['Technology', 'Social and Political News', 'Social and Political News', 'Satirical Parody', 'Satirical Parody', 'Social and Political News'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Fitness and Beauty'], ['Social and Political News', 'Social and Political News', 'Technology', 'Educational/Informational']]"
13,3,"[['Product Review', 'Medical Health', 'Education and Campus', 'Technology', 'Outfit Recommendations', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Popular Science', 'Technology', 'Outfit Recommendations', 'Social and Political News'], ['Fitness and Beauty', 'Skill Sharing', 'Medical Health', 'Appearance', 'Appearance', 'Appearance', 'Popular Science', 'Product Review', 'Product Guide'], ['Product Review', 'Education and Campus', 'Creative Editing/Dubbing', 'Appearance', 'Fitness and Beauty', 'Landscape Photography', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Satirical Parody'], ['Workplace/Interpersonal Relationships', 'Medical Health', 'Appearance', 'Technology'], ['Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Life Sharing', 'Appearance'], ['Social and Political News', 'Social and Political News'], ['Medical Health', 'Technology', 'Finance', 'Automobiles', 'Finance'], ['Social and Political News', 'Outfit Recommendations'], ['Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News'], ['Social and Political News', 'Movie Commentary'], ['Workplace/Interpersonal Relationships', 'Art Creation', 'Appearance'], ['Education and Campus', 'Technology'], ['Social and Political News', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Short Skits', 'Advertising', 'Workplace/Interpersonal Relationships', 'Educational/Informational', 'Social and Political News', 'Satirical Parody'], ['Life Sharing', 'Outfit Recommendations', 'Education and Campus', 'Art Creation', 'Life Sharing', 'News and Current Events', 'Finance', 'Outfit Recommendations'], ['Music', 'Social and Political News', 'Social and Political News'], ['Outfit Recommendations', 'Outfit Recommendations', 'Appearance']]"
13,4,"[['Celebrity Entertainment', 'Educational/Informational', 'Dance', 'Education and Campus', 'Education and Campus', 'Educational/Informational', 'Celebrity Entertainment', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Appearance'], ['Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance'], ['Outfit Recommendations', 'Appearance', 'Educational/Informational', 'Outfit Recommendations', 'Education and Campus', 'Educational/Informational', 'Technology', 'Technology'], ['Social and Political News', 'Education and Campus', 'Medical Health', 'Medical Health', 'Workplace/Interpersonal Relationships', 'Educational/Informational', 'Outfit Recommendations', 'Education and Campus', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations'], ['Education and Campus', 'Art Creation', 'Short Skits', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Product Guide', 'Education and Campus', 'Education and Campus', 'Education and Campus'], ['Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Appearance', 'Street Interviews', 'Appearance', 'Outfit Recommendations', 'Social and Political News', 'Popular Science', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Technology', 'Outfit Recommendations', 'Technology'], ['Outfit Recommendations', 'Medical Health', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Art Creation', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Appearance', 'Art Creation', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Appearance', 'Advertising', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Appearance', 'Social and Political News', 'Outfit Recommendations', 'Appearance', 'Appearance', 'Outfit Recommendations', 'Product Review', 'Social and Political News', 'Appearance', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Appearance', 'Others', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Satirical Parody', 'Appearance', 'Appearance', 'Popular Science', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Appearance', 'Street Interviews', 'Technology', 'Social and Political News', 'Appearance', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Medical Health', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Dance', 'Outfit Recommendations'], ['Film/Variety Editing', 'Social and Political News', 'Social and Political News'], ['Outfit Recommendations', 'Film/Variety Editing', 'Vlog/Insights Sharing', 'Social and Political News', 'Education and Campus', 'Vlog/Insights Sharing', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Satirical Parody', 'Film/Variety Editing'], ['Technology', 'Outfit Recommendations', 'Appearance', 'Education and Campus']]"
13,5,"[['Appearance', 'Social and Political News', 'Advertising', 'Social and Political News', 'Outfit Recommendations', 'Landscape Photography', 'Product Review', 'Outfit Recommendations'], ['Medical Health', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships', 'Art Creation', 'Satirical Parody'], ['Outfit Recommendations', 'Outfit Recommendations', 'Film/Variety Editing', 'Outfit Recommendations', 'Education and Campus', 'Social and Political News', 'Appearance', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Technology'], ['Satirical Parody', 'Satirical Parody', 'Outfit Recommendations', 'Social and Political News', 'Satirical Parody'], ['Education and Campus', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Education and Campus', 'Social and Political News', 'Social and Political News', 'Music', 'Celebrity Entertainment', 'Social and Political News', 'Social and Political News'], ['Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News'], ['Satirical Parody', 'Medical Health', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Medical Health', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Street Interviews', 'Medical Health', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Travel', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Appearance', 'Education and Campus', 'Outfit Recommendations', 'Appearance', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations'], ['Appearance', 'Popular Science', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations'], ['Medical Health', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Satirical Parody'], ['Product Guide', 'Music', 'Outfit Recommendations', 'Outfit Recommendations', 'Educational/Informational', 'Landscape Photography', 'Social and Political News', 'Movie Commentary', 'Outfit Recommendations', 'Product Review', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations'], ['Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News']]"
13,6,"[['Technology', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Social and Political News', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Dance', 'Social and Political News'], ['Outfit Recommendations', 'Finance', 'Social and Political News', 'Product Review'], ['Appearance', 'Outfit Recommendations', 'Social and Political News', 'Art Creation', 'Education and Campus', 'Social and Political News', 'Social and Political News', 'Workplace/Interpersonal Relationships'], ['Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Education and Campus'], ['Others', 'Fitness and Beauty', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Creative Editing/Dubbing'], ['Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Animation/Anime', 'Technology', 'Art Creation', 'Social and Political News', 'Movie Commentary', 'Educational/Informational', 'Social and Political News', 'Social and Political News', 'Dance', 'Technology', 'Educational/Informational', 'Appearance', 'Product Review', 'Social and Political News', 'Social and Political News', 'Creative Editing/Dubbing', 'Dance', 'Others', 'Social and Political News', 'Social and Political News', 'Educational/Informational', 'Social and Political News', 'Social and Political News', 'Creative Editing/Dubbing', 'Celebrity Entertainment', 'Education and Campus', 'Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News'], ['Social and Political News', 'Satirical Parody', 'Social and Political News', 'Food'], ['Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations'], ['Social and Political News', 'Advertising', 'Skill Sharing', 'Popular Science'], ['Social and Political News', 'Appearance', 'Street Interviews', 'Product Guide', 'Social and Political News', 'Product Guide', 'Education and Campus', 'Food', 'Automobiles', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Education and Campus', 'Education and Campus', 'Creative Editing/Dubbing', 'Popular Science', 'Home Life']]"
13,7,"[['Outfit Recommendations', 'Outfit Recommendations', 'Short Skits', 'Appearance'], ['Art Creation', 'Social and Political News', 'Outfit Recommendations', 'Dance'], ['Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Outfit Recommendations', 'Art Creation'], ['Food', 'Social and Political News', 'Travel'], ['Local Culture and Tourism', 'Travel', 'Medical Health', 'Travel', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Social and Political News', 'Film/Variety Editing', 'Technology', 'Travel', 'Product Review', 'Life Sharing', 'Social and Political News', 'Travel', 'Life Sharing', 'Travel', 'Technology', 'Workplace/Interpersonal Relationships', 'Vlog/Insights Sharing'], ['Product Review', 'Outfit Recommendations', 'Home Life', 'Social and Political News', 'Technology', 'Appearance', 'Movie Commentary', 'Automobiles', 'Sports', 'Technology', 'Life Sharing', 'Landscape Photography', 'Dance', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Creative Editing/Dubbing', 'Education and Campus'], ['Others', 'Social and Political News', 'Dance', 'Outfit Recommendations', 'Appearance', 'Dance', 'Movie Commentary', 'Others', 'Popular Science', 'Outfit Recommendations', 'Technology', 'Appearance', 'Automobiles', 'Creative Editing/Dubbing'], ['Life Sharing', 'Life Sharing', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Skill Sharing', 'Education and Campus', 'Social and Political News', 'Social and Political News'], ['Medical Health', 'Technology', 'Technology', 'Outfit Recommendations', 'Social and Political News'], ['Product Review', 'Medical Health', 'Fitness and Beauty', 'Fitness and Beauty', 'Fitness and Beauty', 'Workplace/Interpersonal Relationships'], ['Outfit Recommendations', 'Outfit Recommendations', 'Technology', 'Social and Political News', 'Social and Political News', 'Social and Political News', 'Medical Health', 'Social and Political News', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Social and Political News', 'News and Current Events'], ['Product Guide', 'Education and Campus', 'Art Creation', 'Popular Science', 'Landscape Photography', 'Technology'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships']]"
13,8,"[['Popular Science', 'Sports', 'Social and Political News', 'Street Interviews'], ['Educational/Informational', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations'], ['Education and Campus'], ['Social and Political News', 'Landscape Photography'], ['Life Sharing', 'Social and Political News', 'Outfit Recommendations', 'Appearance', 'Automobiles', 'Automobiles'], ['Animation/Anime', 'Outfit Recommendations', 'Social and Political News'], ['Social and Political News', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships'], ['Others', 'Fitness and Beauty', 'Social and Political News', 'Outfit Recommendations', 'Advertising', 'Product Guide'], ['Outfit Recommendations', 'Outfit Recommendations', 'Advertising', 'Product Review', 'Outfit Recommendations', 'Social and Political News'], ['Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News'], ['Outfit Recommendations', 'Social and Political News'], ['Others', 'Satirical Parody', 'Medical Health', 'Workplace/Interpersonal Relationships', 'Appearance', 'Satirical Parody', 'Outfit Recommendations', 'Satirical Parody', 'Social and Political News'], ['Education and Campus', 'Technology', 'Outfit Recommendations'], ['Landscape Photography'], ['Fitness and Beauty', 'Fitness and Beauty', 'Movie Commentary', 'Skill Sharing', 'Outfit Recommendations'], ['Technology', 'Landscape Photography', 'Workplace/Interpersonal Relationships'], ['Landscape Photography', 'Street Interviews'], ['Fitness and Beauty', 'Medical Health', 'Film/Variety Editing', 'Music', 'Home Life', 'Automobiles', 'Games', 'Public Service Advertising', 'Celebrity Entertainment', 'Outfit Recommendations', 'Street Interviews', 'News and Current Events', 'Sports', 'Landscape Photography', 'Vlog/Insights Sharing', 'Landscape Photography', 'Satirical Parody'], ['Outfit Recommendations', 'Landscape Photography'], ['Landscape Photography', 'Workplace/Interpersonal Relationships', 'Dance', 'Workplace/Interpersonal Relationships', 'Educational/Informational', 'Food', 'Skill Sharing', 'Workplace/Interpersonal Relationships'], ['Automobiles', 'Automobiles'], ['Popular Science', 'Appearance', 'Outfit Recommendations', 'Short Skits'], ['Popular Science', 'Satirical Parody', 'Landscape Photography']]"
13,9,"[['Outfit Recommendations'], ['Technology', 'Workplace/Interpersonal Relationships'], ['Product Review', 'Product Guide'], ['Creative Editing/Dubbing', 'Social and Political News', 'Satirical Parody', 'Appearance', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations'], ['Appearance', 'Workplace/Interpersonal Relationships', 'Street Interviews'], ['Outfit Recommendations', 'Education and Campus', 'Social and Political News'], ['Outfit Recommendations', 'Social and Political News'], ['Dance', 'Movie Commentary', 'Outfit Recommendations', 'Outfit Recommendations'], ['Outfit Recommendations', 'Technology', 'Outfit Recommendations'], ['Education and Campus', 'Outfit Recommendations'], ['Popular Science', 'Technology', 'Workplace/Interpersonal Relationships'], ['Fitness and Beauty', 'Fitness and Beauty', 'Cute Pets', 'Outfit Recommendations', 'Finance', 'Outfit Recommendations', 'Fitness and Beauty', 'Appearance', 'Fitness and Beauty'], ['Product Review', 'Education and Campus', 'Food', 'Appearance', 'Cute Pets', 'Food', 'Music', 'Music', 'Plot Type', 'Education and Campus', 'Technology', 'Art Creation', 'Outfit Recommendations', 'Home Life', 'Technology'], ['Outfit Recommendations', 'Product Review', 'Appearance', 'Technology', 'Workplace/Interpersonal Relationships'], ['Landscape Photography', 'Education and Campus', 'Landscape Photography'], ['Technology', 'Outfit Recommendations', 'Landscape Photography', 'Technology', 'Product Review'], ['Cute Pets', 'Technology', 'Education and Campus'], ['Educational/Informational', 'Technology', 'Outfit Recommendations'], ['Education and Campus', 'Technology', 'Satirical Parody'], ['Creative Editing/Dubbing', 'Education and Campus']]"
13,10,"[['Social and Political News', 'Dance', 'Workplace/Interpersonal Relationships', 'Social and Political News', 'Popular Science', 'Social and Political News', 'Social and Political News', 'Fitness and Beauty', 'Creative Editing/Dubbing', 'Education and Campus'], ['Others', 'Outfit Recommendations', 'Education and Campus'], ['Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Educational/Informational', 'Workplace/Interpersonal Relationships', 'Others', 'Education and Campus', 'Local Culture and Tourism', 'Fitness and Beauty', 'Educational/Informational'], ['Outfit Recommendations', 'Short Skits', 'Outfit Recommendations', 'Social and Political News', 'Technology', 'Technology', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Appearance'], ['Product Review', 'Dance', 'Outfit Recommendations', 'Dance', 'Short Skits', 'Educational/Informational'], ['Education and Campus', 'Education and Campus', 'Social and Political News', 'Social and Political News', 'News and Current Events'], ['Social and Political News', 'Medical Health', 'Others'], ['Short Skits', 'Dance', 'Social and Political News', 'Educational/Informational', 'Outfit Recommendations', 'Social and Political News', 'Outfit Recommendations'], ['Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships'], ['Satirical Parody'], ['Workplace/Interpersonal Relationships', 'Landscape Photography', 'Technology', 'Social and Political News', 'Social and Political News', 'Technology'], ['Product Review', 'Education and Campus', 'Outfit Recommendations', 'Technology'], ['Education and Campus', 'Medical Health', 'Technology', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Educational/Informational', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Fitness and Beauty', 'Others', 'Educational/Informational', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Skill Sharing', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Outfit Recommendations', 'Product Review', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Social and Political News', 'Educational/Informational', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Education and Campus', 'Dance', 'Education and Campus'], ['Medical Health', 'Life Sharing', 'Satirical Parody', 'Technology'], ['Appearance', 'News and Current Events', 'Leisure and Comedy', 'Street Interviews', 'Animation/Anime', 'Animation/Anime', 'Landscape Photography', 'Automobiles', 'Sports', 'Creative Editing/Dubbing', 'Outfit Recommendations', 'Appearance', 'Fitness and Beauty', 'Vlog/Insights Sharing', 'Games', 'Social and Political News', 'Social and Political News', 'Travel', 'Travel', 'Celebrity Entertainment', 'Music', 'Finance'], ['Social and Political News', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News', 'Social and Political News'], ['Social and Political News', 'Social and Political News', 'Social and Political News', 'Short Skits', 'Art Creation', 'Education and Campus', 'Technology', 'Outfit Recommendations', 'Technology', 'Technology'], ['Social and Political News', 'Outfit Recommendations'], ['Educational/Informational', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships']]"
13,11,"[['Appearance', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations'], ['Outfit Recommendations', 'Technology', 'Appearance'], ['Product Review', 'Advertising'], ['Outfit Recommendations', 'Dance', 'Education and Campus', 'Social and Political News'], ['Outfit Recommendations', 'Fitness and Beauty', 'Outfit Recommendations', 'Outfit Recommendations', 'Appearance'], ['Workplace/Interpersonal Relationships', 'Appearance', 'Social and Political News'], ['Movie Commentary', 'Landscape Photography', 'Social and Political News', 'Outfit Recommendations', 'Landscape Photography', 'Technology', 'Satirical Parody'], ['Outfit Recommendations', 'Landscape Photography', 'Finance', 'Education and Campus', 'Appearance', 'Satirical Parody'], ['Product Review', 'Technology'], ['Technology', 'Others'], ['Outfit Recommendations', 'Outfit Recommendations'], ['Movie Commentary', 'Popular Science', 'Landscape Photography'], ['Landscape Photography', 'Technology'], ['Popular Science', 'Outfit Recommendations'], ['Technology', 'Technology'], ['Dance', 'Others', 'Life Sharing', 'Technology', 'Product Review', 'Life Sharing', 'Landscape Photography'], ['Workplace/Interpersonal Relationships', 'Technology'], ['Workplace/Interpersonal Relationships', 'Technology'], ['Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations'], ['Landscape Photography', 'Finance', 'Educational/Informational'], ['Dance', 'Food'], ['Outfit Recommendations', 'Outfit Recommendations', 'Landscape Photography', 'Satirical Parody'], ['Education and Campus', 'Outfit Recommendations', 'Social and Political News'], ['News and Current Events', 'Educational/Informational'], ['Others', 'Technology'], ['Popular Science', 'Education and Campus'], ['Outfit Recommendations', 'Appearance']]"
13,12,"[['Art Creation', 'Technology'], ['Vlog/Insights Sharing', 'Technology', 'Social and Political News', 'Education and Campus', 'Education and Campus', 'Product Guide', 'Social and Political News', 'Landscape Photography', 'Appearance'], ['Social and Political News', 'Social and Political News', 'Life Sharing', 'Workplace/Interpersonal Relationships', 'Outfit Recommendations'], ['Vlog/Insights Sharing', 'Social and Political News'], ['Social and Political News', 'Social and Political News'], ['Technology', 'Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News', 'Social and Political News'], ['Others', 'Film/Variety Editing', 'Outfit Recommendations', 'Film/Variety Editing', 'Appearance', 'Outfit Recommendations', 'Appearance', 'Automobiles', 'Landscape Photography'], ['Outfit Recommendations', 'Social and Political News', 'Others', 'Outfit Recommendations', 'Outfit Recommendations', 'Product Guide', 'Outfit Recommendations', 'Film/Variety Editing', 'Social and Political News', 'Social and Political News', 'Film/Variety Editing'], ['Social and Political News', 'Food', 'Social and Political News', 'Outfit Recommendations'], ['Social and Political News', 'Social and Political News', 'Social and Political News', 'Social and Political News'], ['Social and Political News', 'Food', 'Social and Political News'], ['Education and Campus', 'Social and Political News'], ['Social and Political News', 'Social and Political News', 'Outfit Recommendations', 'Celebrity Entertainment', 'Social and Political News', 'Technology', 'Social and Political News', 'Social and Political News', 'Dance', 'Short Skits', 'Satirical Parody', 'Animation/Anime', 'Creative Editing/Dubbing', 'Education and Campus', 'Technology', 'Social and Political News', 'Others', 'Social and Political News', 'Social and Political News', 'Satirical Parody', 'Social and Political News', 'News and Current Events', 'Satirical Parody', 'Outfit Recommendations'], ['Outfit Recommendations', 'Outfit Recommendations', 'Social and Political News'], ['Medical Health', 'Product Review', 'Fitness and Beauty', 'Fitness and Beauty', 'Product Review', 'Outfit Recommendations', 'Education and Campus', 'Product Review', 'Movie Commentary', 'Product Review'], ['Workplace/Interpersonal Relationships', 'Outfit Recommendations', 'Popular Science', 'Workplace/Interpersonal Relationships', 'Workplace/Interpersonal Relationships'], ['Fitness and Beauty', 'Product Review', 'Education and Campus', 'Social and Political News'], ['Social and Political News', 'Social and Political News'], ['Social and Political News', 'Social and Political News']]"
